,chr,start,stop,length
3742,NW_022145614.1,31286732,31288156,1424
3743,NW_022145614.1,31288468,31293193,4725
3744,NW_022145614.1,31593274,31601071,7797
3745,NW_022145614.1,31833284,31877410,44126
3746,NW_022145614.1,31893408,31898771,5363
3747,NW_022145614.1,32010319,32010481,162
3748,NW_022145614.1,32022238,32023581,1343
3749,NW_022145614.1,32388568,32390947,2379
3750,NW_022145614.1,33605626,33605864,238
3751,NW_022145615.1,793814,795266,1452
3752,NW_022145615.1,879202,883242,4040
3753,NW_022145615.1,1238331,1238899,568
3754,NW_022145615.1,1240813,1244505,3692
3755,NW_022145615.1,1550776,1552972,2196
3756,NW_022145615.1,1856713,1858667,1954
3757,NW_022145615.1,2193769,2195732,1963
3758,NW_022145615.1,2204256,2204368,112
3759,NW_022145615.1,2205373,2205451,78
3760,NW_022145615.1,2386425,2386446,21
3761,NW_022145615.1,2399785,2401172,1387
3762,NW_022145615.1,2402852,2403778,926
3763,NW_022145615.1,2860087,2860469,382
3764,NW_022145615.1,3177368,3193483,16115
3765,NW_022145615.1,3456312,3460099,3787
3766,NW_022145615.1,3755076,3755964,888
3767,NW_022145615.1,4227217,4228710,1493
3768,NW_022145615.1,4756606,4759701,3095
3769,NW_022145615.1,4759774,4776441,16667
3770,NW_022145615.1,5132237,5138237,6000
3771,NW_022145615.1,5274867,5275913,1046
3772,NW_022145615.1,6001542,6024864,23322
3773,NW_022145615.1,6282377,6290618,8241
3774,NW_022145615.1,6293764,6299030,5266
3775,NW_022145615.1,6314871,6325757,10886
3776,NW_022145615.1,6429618,6462189,32571
3777,NW_022145615.1,6475380,6522219,46839
3778,NW_022145615.1,6555798,6558352,2554
3779,NW_022145615.1,6558444,6558627,183
3780,NW_022145615.1,7078053,7081586,3533
3781,NW_022145615.1,7128231,7128902,671
3782,NW_022145615.1,7475828,7480436,4608
3783,NW_022145615.1,7671013,7671021,8
3784,NW_022145615.1,7691267,7692187,920
3785,NW_022145615.1,7728446,7730737,2291
3786,NW_022145615.1,7792336,7794484,2148
3787,NW_022145615.1,8174428,8176781,2353
3788,NW_022145615.1,8448780,8450139,1359
3789,NW_022145615.1,8949506,8949701,195
3790,NW_022145615.1,9005869,9009292,3423
3791,NW_022145615.1,9201718,9202746,1028
3792,NW_022145615.1,9352453,9355381,2928
3793,NW_022145615.1,9437114,9439947,2833
3794,NW_022145615.1,9525361,9535830,10469
3795,NW_022145615.1,9541459,9544908,3449
3796,NW_022145615.1,9549247,9562854,13607
3797,NW_022145615.1,9568663,9575664,7001
3798,NW_022145615.1,9656732,9663176,6444
3799,NW_022145615.1,9929567,9934284,4717
3800,NW_022145615.1,9935771,9938109,2338
3801,NW_022145615.1,10346238,10348551,2313
3802,NW_022145615.1,10398871,10401145,2274
3803,NW_022145615.1,10448805,10449610,805
3804,NW_022145615.1,10502533,10504338,1805
3805,NW_022145615.1,10535796,10536945,1149
3806,NW_022145615.1,10682515,10686653,4138
3807,NW_022145615.1,11202031,11202116,85
3808,NW_022145615.1,11205508,11208414,2906
3809,NW_022145615.1,11569463,11570792,1329
3810,NW_022145615.1,11964437,11965120,683
3811,NW_022145615.1,12038735,12041143,2408
3812,NW_022145615.1,12292016,12300245,8229
3813,NW_022145615.1,12456026,12456817,791
3814,NW_022145615.1,12869389,12872943,3554
3815,NW_022145615.1,14697452,14702268,4816
3816,NW_022145615.1,15000444,15002087,1643
3817,NW_022145615.1,15305734,15313857,8123
3818,NW_022145615.1,15365227,15367975,2748
3819,NW_022145615.1,15721900,15723896,1996
3820,NW_022145615.1,15905165,15907263,2098
3821,NW_022145615.1,16324308,16324867,559
3822,NW_022145615.1,16661868,16663972,2104
3823,NW_022145615.1,16966007,16970115,4108
3824,NW_022145615.1,17160163,17160299,136
3825,NW_022145615.1,17351015,17352531,1516
3826,NW_022145615.1,17631630,17638286,6656
3827,NW_022145615.1,17750927,17755737,4810
3828,NW_022145615.1,17955170,17955810,640
3829,NW_022145615.1,17953216,17965524,12308
3830,NW_022145615.1,18197823,18198731,908
3831,NW_022145615.1,18266606,18267852,1246
3832,NW_022145615.1,18286295,18291824,5529
3833,NW_022145615.1,18659874,18663161,3287
3834,NW_022145615.1,19115608,19117555,1947
3835,NW_022145615.1,19212027,19212122,95
3836,NW_022145615.1,19229476,19230800,1324
3837,NW_022145615.1,19230947,19237616,6669
3838,NW_022145615.1,19308647,19309106,459
3839,NW_022145615.1,19333236,19333673,437
3840,NW_022145615.1,19361223,19365102,3879
3841,NW_022145615.1,19460316,19460343,27
3842,NW_022145615.1,19501118,19516540,15422
3843,NW_022145615.1,19577154,19577253,99
3844,NW_022145615.1,19656217,19662828,6611
3845,NW_022145615.1,19794018,19798901,4883
3846,NW_022145615.1,20595290,20597896,2606
3847,NW_022145615.1,20629626,20637412,7786
3848,NW_022145615.1,20650751,20652242,1491
3849,NW_022145615.1,20664643,20670382,5739
3850,NW_022145615.1,21434464,21436062,1598
3851,NW_022145615.1,21462300,21468023,5723
3852,NW_022145615.1,21469731,21473980,4249
3853,NW_022145615.1,21744891,21747413,2522
3854,NW_022145615.1,21748176,21751052,2876
3855,NW_022145615.1,21900326,21903192,2866
3856,NW_022145615.1,23186510,23191929,5419
3857,NW_022145615.1,23303905,23305351,1446
3858,NW_022145615.1,23530151,23534192,4041
3859,NW_022145615.1,23537836,23540164,2328
3860,NW_022145615.1,24002390,24004228,1838
3861,NW_022145615.1,24212577,24215408,2831
3862,NW_022145615.1,24281259,24282807,1548
3863,NW_022145615.1,24562930,24564956,2026
3864,NW_022145615.1,25293388,25302771,9383
3865,NW_022145615.1,25536318,25542688,6370
3866,NW_022145615.1,25695941,25698720,2779
3867,NW_022145615.1,25732711,25736458,3747
3868,NW_022145615.1,25790269,25792366,2097
3869,NW_022145615.1,25792372,25794590,2218
3870,NW_022145615.1,26114655,26117258,2603
3871,NW_022145615.1,26459609,26459976,367
3872,NW_022145615.1,26482242,26484276,2034
3873,NW_022145615.1,26713600,26714148,548
3874,NW_022145615.1,26815595,26817690,2095
3875,NW_022145615.1,27101532,27114577,13045
3876,NW_022145615.1,27580130,27583169,3039
3877,NW_022145615.1,27606841,27609693,2852
3878,NW_022145615.1,27841049,27843839,2790
3879,NW_022145615.1,27849228,27851922,2694
3880,NW_022145615.1,27891878,27892778,900
3881,NW_022145615.1,28220575,28224609,4034
3882,NW_022145615.1,28848725,28849398,673
3883,NW_022145615.1,28851497,28851698,201
3884,NW_022145615.1,28938056,28954132,16076
3885,NW_022145615.1,28980109,28980712,603
3886,NW_022145615.1,29049193,29050483,1290
3887,NW_022145615.1,29050567,29054577,4010
3888,NW_022145615.1,29380602,29382351,1749
3889,NW_022145615.1,29706487,29707927,1440
3890,NW_022145615.1,30346308,30351332,5024
3891,NW_022145615.1,30451748,30457958,6210
3892,NW_022145615.1,30680841,30732719,51878
3893,NW_022145615.1,30732720,30747991,15271
3894,NW_022145615.1,30769344,30783656,14312
3895,NW_022145615.1,30873203,30876740,3537
3896,NW_022145615.1,31031005,31031733,728
3897,NW_022145615.1,31258862,31259927,1065
3898,NW_022145615.1,31456798,31458825,2027
3899,NW_022145615.1,32152622,32152649,27
3900,NW_022145615.1,32584183,32585615,1432
3901,NW_022145615.1,32821243,32825474,4231
3902,NW_022145615.1,33518461,33520908,2447
3903,NW_022145615.1,34032124,34033757,1633
3904,NW_022145615.1,34217295,34220214,2919
3905,NW_022145615.1,34224938,34225084,146
3906,NW_022145615.1,34446857,34450238,3381
3907,NW_022145615.1,35109075,35112512,3437
3908,NW_022144974.1,5685,9546,3861
3909,NW_022145247.1,210,1480,1270
