chr,start,stop
NW_022145604.1,6304804.0,6327704.0
NW_022145604.1,6328180.0,6342601.0
NW_022145604.1,6361054.0,6368294.0
NW_022145604.1,6392763.0,6402544.0
NW_022145604.1,6411748.0,6421789.0
NW_022145604.1,6424646.0,6431230.0
NW_022145604.1,6434337.0,6441651.0
NW_022145604.1,6447815.0,6462390.0
NW_022145604.1,6464868.0,6490773.0
NW_022145604.1,6501390.0,6514873.0
NW_022145604.1,6515026.0,6536507.0
NW_022145604.1,6543345.0,6599350.0
NW_022145604.1,6612446.0,6615680.0
NW_022145604.1,6618237.0,6623543.0
NW_022145604.1,6629997.0,6639602.0
NW_022145604.1,6640470.0,6692920.0
NW_022145604.1,6700031.0,6707935.0
NW_022145604.1,6708176.0,6720398.0
NW_022145604.1,6733812.0,6753576.0
NW_022145604.1,6759782.0,6782607.0
NW_022145604.1,6783366.0,6808541.0
NW_022145604.1,6811001.0,6814757.0
NW_022145604.1,6820967.0,6837955.0
NW_022145604.1,6838637.0,6852423.0
NW_022145604.1,6857782.0,6863747.0
NW_022145604.1,6863904.0,6867426.0
NW_022145604.1,6882435.0,6934761.0
NW_022145604.1,6937829.0,6970616.0
NW_022145604.1,6999463.0,7056653.0
NW_022145604.1,7058160.0,7067194.0
NW_022145604.1,7076999.0,7101688.0
NW_022145604.1,7109187.0,7138940.0
NW_022145604.1,7139501.0,7167278.0
NW_022145604.1,7167808.0,7173186.0
NW_022145604.1,7176693.0,7184228.0
NW_022145604.1,7184710.0,7198895.0
NW_022145604.1,7200023.0,7233129.0
NW_022145604.1,7242354.0,7258847.0
NW_022145604.1,7258856.0,7261829.0
NW_022145604.1,7264808.0,7279256.0
NW_022145604.1,7280546.0,7293742.0
NW_022145604.1,7304365.0,7325703.0
NW_022145604.1,7337809.0,7342870.0
NW_022145604.1,7376327.0,7381622.0
NW_022145604.1,7387644.0,7406361.0
NW_022145604.1,7408268.0,7425373.0
NW_022145604.1,7448937.0,7559338.0
NW_022145604.1,7563659.0,7572332.0
NW_022145604.1,7578619.0,7604382.0
NW_022145604.1,7611356.0,7637704.0
NW_022145604.1,7642040.0,7681450.0
NW_022145604.1,7686239.0,7696465.0
NW_022145604.1,7698372.0,7716493.0
NW_022145604.1,7729461.0,7775492.0
NW_022145604.1,7785290.0,7797383.0
NW_022145604.1,7799581.0,7807171.0
NW_022145604.1,7835639.0,7848351.0
NW_022145604.1,7859759.0,7885258.0
NW_022145604.1,7897024.0,7902051.0
NW_022145604.1,7907607.0,7913436.0
NW_022145604.1,7921468.0,7930519.0
NW_022145604.1,7935866.0,7939977.0
NW_022145604.1,7953348.0,7958163.0
NW_022145604.1,7964684.0,7981459.0
NW_022145604.1,7989989.0,8018966.0
NW_022145604.1,8047453.0,8052746.0
NW_022145604.1,8097799.0,8103361.0
NW_022145604.1,8132103.0,8151386.0
NW_022145604.1,8165512.0,8172230.0
NW_022145604.1,8172842.0,8178463.0
NW_022145604.1,8186758.0,8194363.0
NW_022145604.1,8195349.0,8210585.0
NW_022145604.1,8232516.0,8286709.0
NW_022145604.1,8297878.0,8308518.0
NW_022145604.1,8309976.0,8326754.0
NW_022145604.1,8334277.0,8337082.0
NW_022145604.1,8355845.0,8379931.0
NW_022145604.1,8387413.0,8412722.0
NW_022145604.1,8416060.0,8442991.0
NW_022145604.1,8447347.0,8475576.0
NW_022145604.1,8497516.0,8508209.0
NW_022145604.1,8508846.0,8514890.0
NW_022145604.1,8529244.0,8534070.0
NW_022145604.1,8560287.0,8581784.0
NW_022145604.1,8587661.0,8593539.0
NW_022145604.1,8595372.0,8601732.0
NW_022145604.1,8607347.0,8631724.0
NW_022145604.1,8642829.0,8648129.0
NW_022145604.1,8669421.0,8675670.0
NW_022145604.1,8676850.0,8680460.0
NW_022145604.1,8697419.0,8699939.0
NW_022145604.1,8708164.0,8714069.0
NW_022145604.1,8717209.0,8862464.0
NW_022145604.1,8896637.0,8923786.0
NW_022145604.1,8924517.0,8932126.0
NW_022145604.1,8932334.0,8956615.0
NW_022145604.1,8959096.0,8971851.0
NW_022145604.1,8973913.0,9066851.0
NW_022145604.1,9068522.0,9182948.0
NW_022145604.1,9183217.0,9214335.0
NW_022145604.1,9227713.0,9311253.0
NW_022145604.1,9315238.0,9318526.0
NW_022145604.1,9332099.0,9394177.0
NW_022145604.1,9398260.0,9410341.0
NW_022145604.1,9433111.0,9441670.0
NW_022145604.1,9444694.0,9453620.0
NW_022145604.1,9523579.0,9531744.0
NW_022145604.1,9536702.0,9546394.0
NW_022145604.1,9760991.0,9824023.0
NW_022145604.1,9829577.0,9838717.0
NW_022145604.1,9843857.0,9864179.0
NW_022145604.1,9864405.0,9891455.0
NW_022145604.1,9910046.0,9928942.0
NW_022145604.1,9965957.0,9974861.0
NW_022145604.1,10003206.0,10048208.0
NW_022145604.1,10088980.0,10180707.0
NW_022145604.1,10181577.0,10205565.0
NW_022145604.1,10211074.0,10227392.0
NW_022145604.1,10228723.0,10259280.0
NW_022145604.1,10271883.0,10307369.0
NW_022145604.1,10311920.0,10319462.0
NW_022145604.1,10321078.0,10327628.0
NW_022145604.1,10330178.0,10339932.0
NW_022145604.1,10340861.0,10344439.0
NW_022145604.1,10353385.0,10356550.0
NW_022145604.1,10370996.0,10456619.0
NW_022145604.1,10463115.0,10513032.0
NW_022145604.1,10513430.0,10558735.0
NW_022145604.1,10562996.0,10569257.0
NW_022145604.1,10644491.0,10664027.0
NW_022145604.1,10682464.0,10687463.0
NW_022145604.1,10725941.0,10745579.0
NW_022145604.1,10755490.0,10758288.0
NW_022145604.1,10790578.0,10812312.0
NW_022145604.1,10817560.0,10848243.0
NW_022145604.1,10854250.0,10887384.0
NW_022145604.1,10891858.0,10946962.0
NW_022145604.1,10972221.0,10981063.0
NW_022145604.1,10981760.0,10989743.0
NW_022145604.1,11007362.0,11022819.0
NW_022145604.1,11032201.0,11034740.0
NW_022145604.1,11051033.0,11071432.0
NW_022145604.1,11095322.0,11100324.0
NW_022145604.1,11101789.0,11114974.0
NW_022145604.1,11155030.0,11160167.0
NW_022145604.1,11165630.0,11180057.0
NW_022145604.1,11183298.0,11199448.0
NW_022145604.1,11212261.0,11218272.0
NW_022145604.1,11249481.0,11267486.0
NW_022145604.1,11272082.0,11279343.0
NW_022145604.1,11281391.0,11299799.0
NW_022145604.1,11314862.0,11347377.0
NW_022145604.1,11349248.0,11376064.0
NW_022145604.1,11378376.0,11394993.0
NW_022145604.1,11401498.0,11403570.0
NW_022145604.1,11450160.0,11479870.0
NW_022145604.1,11505816.0,11524094.0
NW_022145604.1,11527971.0,11532236.0
NW_022145604.1,11538193.0,11546134.0
NW_022145604.1,11552373.0,11574176.0
NW_022145604.1,11575714.0,11589397.0
NW_022145604.1,11606187.0,11631003.0
NW_022145604.1,11643124.0,11674182.0
NW_022145604.1,11677977.0,11725372.0
NW_022145604.1,11726541.0,11760180.0
NW_022145604.1,11764939.0,11796119.0
NW_022145604.1,11825796.0,11830892.0
NW_022145604.1,11901682.0,11909584.0
NW_022145604.1,11957344.0,11961731.0
NW_022145604.1,12028249.0,12035245.0
NW_022145604.1,12293101.0,12298637.0
NW_022145604.1,12299935.0,12383424.0
NW_022145604.1,12386756.0,12427904.0
NW_022145604.1,12428986.0,12450451.0
NW_022145604.1,12451355.0,12468909.0
NW_022145604.1,12487540.0,12497796.0
NW_022145604.1,12500753.0,12547222.0
NW_022145604.1,12550647.0,12566121.0
NW_022145604.1,12571619.0,12583850.0
NW_022145604.1,12587236.0,12593198.0
NW_022145604.1,12595181.0,12611063.0
NW_022145604.1,12616181.0,12644821.0
NW_022145604.1,12649933.0,12664260.0
NW_022145604.1,12669809.0,12672980.0
NW_022145604.1,12734727.0,12743991.0
NW_022145604.1,12762492.0,12769728.0
NW_022145604.1,12780090.0,12793249.0
NW_022145604.1,12811245.0,12885312.0
NW_022145604.1,12904695.0,12913422.0
NW_022145604.1,12915097.0,13009263.0
NW_022145604.1,13024908.0,13055123.0
NW_022145604.1,13055849.0,13064311.0
NW_022145604.1,13076090.0,13107900.0
NW_022145604.1,13136864.0,13140294.0
NW_022145604.1,13156877.0,13184643.0
NW_022145604.1,13243588.0,13315822.0
NW_022145604.1,13316088.0,13391578.0
NW_022145604.1,13402164.0,13417925.0
NW_022145604.1,13493993.0,13498743.0
NW_022145604.1,13603401.0,13654487.0
NW_022145604.1,13655640.0,13674321.0
NW_022145604.1,13675629.0,13680575.0
NW_022145604.1,13745464.0,13750534.0
NW_022145604.1,13756452.0,13765337.0
NW_022145604.1,13783074.0,13787009.0
NW_022145604.1,13798427.0,13802511.0
NW_022145604.1,13820103.0,13823788.0
NW_022145604.1,13826590.0,13832686.0
NW_022145604.1,13833427.0,13838516.0
NW_022145604.1,13845559.0,13849985.0
NW_022145604.1,13850403.0,13872898.0
NW_022145604.1,13874922.0,13883810.0
NW_022145604.1,13889959.0,13913715.0
NW_022145604.1,13936077.0,13945526.0
NW_022145604.1,13947250.0,13962306.0
NW_022145604.1,13990431.0,13997999.0
NW_022145604.1,14008243.0,14015550.0
NW_022145604.1,14023801.0,14034910.0
NW_022145604.1,14043271.0,14074007.0
NW_022145604.1,14074518.0,14108271.0
NW_022145604.1,14112661.0,14134640.0
NW_022145604.1,14170518.0,14190227.0
NW_022145604.1,14195504.0,14227181.0
NW_022145604.1,14248804.0,14259306.0
NW_022145604.1,14278600.0,14303677.0
NW_022145604.1,14310692.0,14319998.0
NW_022145604.1,14323956.0,14335276.0
NW_022145604.1,14342090.0,14392460.0
NW_022145604.1,14394190.0,14406341.0
NW_022145604.1,14415889.0,14440236.0
NW_022145604.1,14444549.0,14465137.0
NW_022145604.1,14467601.0,14472743.0
NW_022145604.1,14493240.0,14518113.0
NW_022145604.1,14518520.0,14520593.0
NW_022145604.1,14531962.0,14559735.0
NW_022145604.1,14563383.0,14615245.0
NW_022145604.1,14619518.0,14641512.0
NW_022145604.1,14672407.0,14678918.0
NW_022145604.1,14691124.0,14762165.0
NW_022145604.1,14766205.0,14780678.0
NW_022145604.1,14783072.0,14794626.0
NW_022145604.1,14799918.0,14838301.0
NW_022145604.1,14846109.0,14850712.0
NW_022145604.1,14857243.0,14861837.0
NW_022145604.1,14868763.0,14898420.0
NW_022145604.1,14906417.0,14929882.0
NW_022145604.1,14933421.0,14948048.0
NW_022145604.1,14959238.0,14984094.0
NW_022145604.1,14987099.0,14992362.0
NW_022145604.1,15036295.0,15055536.0
NW_022145604.1,15115528.0,15118793.0
NW_022145604.1,15171927.0,15185782.0
NW_022145604.1,15186852.0,15212043.0
NW_022145604.1,15218708.0,15228015.0
NW_022145604.1,15278113.0,15298339.0
NW_022145604.1,15301819.0,15319777.0
NW_022145604.1,15345029.0,15351018.0
NW_022145604.1,15355774.0,15373181.0
NW_022145604.1,15376395.0,15510875.0
NW_022145604.1,15511156.0,15521977.0
NW_022145604.1,15528618.0,15538058.0
NW_022145604.1,15546538.0,15560624.0
NW_022145604.1,15568995.0,15576620.0
NW_022145604.1,15589638.0,15596252.0
NW_022145604.1,15596838.0,15620346.0
NW_022145604.1,15677171.0,15680478.0
NW_022145604.1,15687635.0,15690945.0
NW_022145604.1,15695816.0,15706465.0
NW_022145604.1,15712152.0,15737984.0
NW_022145604.1,15738711.0,15743687.0
NW_022145604.1,15759911.0,15773225.0
NW_022145604.1,15785024.0,15789264.0
NW_022145604.1,15808354.0,15811459.0
NW_022145604.1,15815071.0,15830107.0
NW_022145604.1,15837790.0,15846039.0
NW_022145604.1,15848473.0,15912623.0
NW_022145604.1,16062263.0,16141926.0
NW_022145604.1,16161608.0,16198843.0
NW_022145604.1,16199037.0,16214312.0
NW_022145604.1,16219531.0,16234555.0
NW_022145604.1,16235580.0,16247516.0
NW_022145604.1,16251022.0,16313307.0
NW_022145604.1,16358767.0,16364157.0
NW_022145604.1,16388824.0,16402569.0
NW_022145604.1,16418868.0,16429270.0
NW_022145604.1,16431552.0,16475256.0
NW_022145604.1,16481840.0,16504588.0
NW_022145604.1,16510864.0,16518317.0
NW_022145604.1,16528158.0,16537379.0
NW_022145604.1,16568631.0,16593458.0
NW_022145604.1,16597630.0,16610138.0
NW_022145604.1,16620363.0,16628030.0
NW_022145604.1,16648411.0,16654342.0
NW_022145604.1,16666143.0,16669624.0
NW_022145604.1,16674690.0,16689048.0
NW_022145604.1,16711405.0,16717412.0
NW_022145604.1,16745992.0,16751381.0
NW_022145604.1,16761838.0,16776332.0
NW_022145604.1,16777862.0,16783503.0
NW_022145604.1,16787756.0,16794090.0
NW_022145604.1,16808130.0,16813300.0
NW_022145604.1,16842850.0,16864407.0
NW_022145604.1,16882170.0,16888504.0
NW_022145604.1,16921012.0,16945188.0
NW_022145604.1,16971434.0,16973506.0
NW_022145604.1,17059245.0,17078453.0
NW_022145604.1,17079235.0,17091973.0
NW_022145604.1,17094685.0,17124614.0
NW_022145604.1,17219076.0,17225633.0
NW_022145604.1,17288483.0,17291202.0
NW_022145604.1,17299663.0,17302358.0
NW_022145604.1,17316155.0,17331312.0
NW_022145604.1,17331385.0,17350575.0
NW_022145604.1,17351756.0,17358393.0
NW_022145604.1,17377925.0,17391717.0
NW_022145604.1,17415347.0,17425126.0
NW_022145604.1,17453906.0,17483150.0
NW_022145604.1,17491393.0,17530694.0
NW_022145604.1,17565847.0,17578662.0
NW_022145604.1,17601484.0,17607203.0
NW_022145604.1,17608078.0,17612506.0
NW_022145604.1,17614070.0,17623945.0
NW_022145604.1,17648693.0,17686033.0
NW_022145604.1,17692691.0,17709449.0
NW_022145604.1,17714249.0,17725062.0
NW_022145604.1,17726235.0,17729911.0
NW_022145604.1,17732253.0,17776171.0
NW_022145604.1,17782031.0,17790632.0
NW_022145604.1,17797800.0,17864906.0
NW_022145604.1,17874541.0,17904503.0
NW_022145604.1,17908344.0,17921355.0
NW_022145604.1,17927262.0,17935460.0
NW_022145604.1,17937673.0,17980403.0
NW_022145604.1,17982993.0,18004068.0
NW_022145604.1,18004531.0,18024771.0
NW_022145604.1,18025497.0,18036375.0
NW_022145604.1,18037419.0,18059941.0
NW_022145604.1,18063037.0,18093280.0
NW_022145604.1,18131555.0,18197127.0
NW_022145604.1,18197279.0,18200945.0
NW_022145604.1,18201141.0,18207265.0
NW_022145604.1,18212277.0,18216513.0
NW_022145604.1,18230378.0,18240618.0
NW_022145604.1,18243582.0,18252079.0
NW_022145604.1,18261085.0,18265091.0
NW_022145604.1,18318904.0,18348287.0
NW_022145604.1,18363221.0,18366955.0
NW_022145604.1,18367976.0,18390387.0
NW_022145604.1,18394918.0,18404850.0
NW_022145604.1,18406577.0,18463801.0
NW_022145604.1,18465776.0,18541748.0
NW_022145604.1,18552976.0,18567326.0
NW_022145604.1,18573705.0,18590416.0
NW_022145604.1,18591922.0,18621661.0
NW_022145604.1,18625403.0,18679516.0
NW_022145604.1,18679846.0,18686239.0
NW_022145604.1,18692950.0,18746075.0
NW_022145604.1,18750963.0,18758109.0
NW_022145604.1,18760358.0,18800530.0
NW_022145604.1,18816412.0,18841317.0
NW_022145604.1,18959205.0,18962996.0
NW_022145604.1,18970599.0,18991291.0
NW_022145604.1,18993816.0,19027171.0
NW_022145604.1,19033518.0,19045246.0
NW_022145604.1,19045790.0,19072075.0
NW_022145604.1,19099339.0,19109898.0
NW_022145604.1,19118024.0,19138904.0
NW_022145604.1,19154782.0,19215596.0
NW_022145604.1,19237178.0,19269881.0
NW_022145604.1,19271991.0,19284503.0
NW_022145604.1,19287471.0,19301992.0
NW_022145604.1,19313089.0,19354691.0
NW_022145604.1,19354887.0,19378597.0
NW_022145604.1,19419596.0,19449793.0
NW_022145604.1,19461101.0,19483353.0
NW_022145604.1,19545199.0,19606345.0
NW_022145604.1,19612699.0,19631548.0
NW_022145604.1,19643127.0,19654682.0
NW_022145604.1,19676733.0,19694469.0
NW_022145604.1,19698416.0,19725214.0
NW_022145604.1,19750550.0,19779861.0
NW_022145604.1,19782715.0,19796756.0
NW_022145604.1,19803894.0,19827391.0
NW_022145604.1,19829279.0,19851870.0
NW_022145604.1,19868031.0,19894222.0
NW_022145604.1,19901117.0,19925292.0
NW_022145604.1,19952860.0,19961018.0
NW_022145604.1,19965930.0,19979472.0
NW_022145604.1,19979690.0,20027047.0
NW_022145604.1,20029019.0,20037590.0
NW_022145604.1,20039281.0,20059910.0
NW_022145604.1,20133073.0,20167369.0
NW_022145604.1,20181606.0,20252461.0
NW_022145604.1,20259028.0,20357335.0
NW_022145604.1,20371337.0,20385763.0
NW_022145604.1,20433175.0,20438085.0
NW_022145604.1,20463881.0,20475805.0
NW_022145604.1,20481737.0,20490511.0
NW_022145604.1,20490931.0,20498128.0
NW_022145604.1,20502540.0,20507521.0
NW_022145604.1,20508615.0,20567284.0
NW_022145604.1,20568769.0,20578745.0
NW_022145604.1,20587054.0,20604071.0
NW_022145604.1,20752312.0,20760287.0
NW_022145604.1,20763212.0,20778370.0
NW_022145604.1,20782712.0,20794775.0
NW_022145604.1,20799623.0,20813990.0
NW_022145604.1,20827116.0,20843287.0
NW_022145604.1,20845071.0,20855155.0
NW_022145604.1,20857646.0,20862795.0
NW_022145604.1,20933140.0,20959764.0
NW_022145604.1,20977024.0,20991381.0
NW_022145604.1,20993634.0,21003333.0
NW_022145604.1,21008987.0,21029081.0
NW_022145604.1,21057821.0,21063605.0
NW_022145604.1,21065904.0,21202669.0
NW_022145604.1,21205886.0,21223223.0
NW_022145604.1,21229808.0,21233517.0
NW_022145604.1,21244598.0,21248635.0
NW_022145604.1,21259082.0,21267984.0
NW_022145604.1,21270728.0,21291920.0
NW_022145604.1,21293853.0,21298322.0
NW_022145604.1,21306974.0,21313501.0
NW_022145604.1,21313834.0,21315905.0
NW_022145604.1,21316453.0,21319079.0
NW_022145604.1,21319852.0,21321923.0
NW_022145604.1,21322494.0,21325111.0
NW_022145604.1,21326185.0,21329105.0
NW_022145604.1,21331054.0,21340088.0
NW_022145604.1,21353049.0,21355120.0
NW_022145604.1,21356057.0,21361170.0
NW_022145604.1,21361880.0,21364730.0
NW_022145604.1,21368197.0,21393067.0
NW_022145604.1,21394181.0,21480753.0
NW_022145604.1,21483520.0,21491951.0
NW_022145604.1,21517126.0,21522012.0
NW_022145604.1,21524496.0,21534267.0
NW_022145604.1,21628476.0,21663933.0
NW_022145604.1,21734461.0,21787399.0
NW_022145604.1,21795336.0,21818481.0
NW_022145604.1,21818629.0,21852489.0
NW_022145604.1,21852515.0,21870645.0
NW_022145604.1,21882822.0,21884921.0
NW_022145604.1,21892336.0,21935184.0
NW_022145604.1,21945858.0,22009911.0
NW_022145604.1,22125394.0,22190609.0
NW_022145604.1,22198200.0,22312633.0
NW_022145604.1,22318424.0,22330924.0
NW_022145604.1,22346168.0,22363305.0
NW_022145604.1,22364415.0,22371366.0
NW_022145604.1,22373193.0,22399071.0
NW_022145604.1,22412255.0,22414809.0
NW_022145604.1,22417816.0,22432000.0
NW_022145604.1,22437611.0,22443356.0
NW_022145604.1,22449464.0,22456596.0
NW_022145604.1,22463579.0,22480141.0
NW_022145604.1,22482962.0,22488793.0
NW_022145604.1,22488958.0,22505323.0
NW_022145604.1,22514488.0,22542971.0
NW_022145604.1,22545837.0,22569325.0
NW_022145604.1,22571088.0,22598193.0
NW_022145604.1,22598753.0,22656022.0
NW_022145604.1,22664067.0,22694733.0
NW_022145604.1,22699880.0,22705443.0
NW_022145604.1,22717403.0,22723325.0
NW_022145604.1,22728802.0,22734529.0
NW_022145604.1,22778012.0,22798706.0
NW_022145604.1,22806436.0,22831576.0
NW_022145604.1,22837295.0,22844150.0
NW_022145604.1,22853584.0,22869847.0
NW_022145604.1,22881025.0,22885673.0
NW_022145604.1,22900521.0,22905232.0
NW_022145604.1,22915622.0,22926360.0
NW_022145604.1,22934313.0,22940124.0
NW_022145604.1,22940380.0,22949048.0
NW_022145604.1,22949935.0,22967022.0
NW_022145604.1,22969802.0,23014553.0
NW_022145604.1,23016500.0,23022095.0
NW_022145604.1,23023843.0,23031286.0
NW_022145604.1,23034398.0,23102161.0
NW_022145604.1,23103985.0,23107192.0
NW_022145604.1,23115947.0,23133330.0
NW_022145604.1,23137930.0,23163332.0
NW_022145604.1,23170488.0,23186643.0
NW_022145604.1,23199968.0,23210901.0
NW_022145604.1,23216249.0,23224788.0
NW_022145604.1,23235483.0,23257590.0
NW_022145604.1,23265782.0,23293348.0
NW_022145604.1,23380106.0,23405083.0
NW_022145604.1,23432602.0,23446030.0
NW_022145604.1,23472074.0,23477462.0
NW_022145604.1,23486267.0,23498658.0
NW_022145604.1,23523963.0,23528783.0
NW_022145604.1,23551614.0,23556142.0
NW_022145604.1,23578537.0,23588464.0
NW_022145604.1,23594778.0,23598642.0
NW_022145604.1,23602403.0,23614064.0
NW_022145604.1,23614461.0,23640612.0
NW_022145604.1,23662235.0,23757105.0
NW_022145604.1,23778015.0,23792589.0
NW_022145604.1,23816595.0,23844730.0
NW_022145604.1,23925858.0,23956269.0
NW_022145604.1,23974396.0,23978525.0
NW_022145604.1,23993783.0,24006042.0
NW_022145604.1,24013774.0,24019829.0
NW_022145604.1,24022173.0,24033583.0
NW_022145604.1,24036021.0,24071927.0
NW_022145604.1,24101005.0,24107348.0
NW_022145604.1,24167947.0,24176344.0
NW_022145604.1,24267599.0,24290176.0
NW_022145604.1,24315667.0,24344002.0
NW_022145604.1,24398207.0,24406776.0
NW_022145604.1,24442614.0,24455689.0
NW_022145604.1,24484947.0,24489073.0
NW_022145604.1,24494569.0,24622098.0
NW_022145604.1,24635562.0,24690603.0
NW_022145604.1,24704499.0,24718629.0
NW_022145604.1,24746315.0,24761293.0
NW_022145604.1,24777795.0,24790936.0
NW_022145604.1,24791069.0,24797173.0
NW_022145604.1,24806085.0,24812673.0
NW_022145604.1,24830932.0,24837085.0
NW_022145604.1,24878968.0,24890082.0
NW_022145604.1,24891028.0,24908927.0
NW_022145604.1,24911306.0,24918792.0
NW_022145604.1,24941642.0,24954457.0
NW_022145604.1,24969383.0,24980272.0
NW_022145604.1,24992622.0,24995035.0
NW_022145604.1,25005462.0,25015012.0
NW_022145604.1,25020201.0,25023798.0
NW_022145604.1,25035591.0,25039065.0
NW_022145604.1,25040966.0,25097772.0
NW_022145604.1,25099161.0,25140671.0
NW_022145604.1,25156882.0,25160158.0
NW_022145604.1,25177441.0,25207006.0
NW_022145604.1,25210051.0,25220675.0
NW_022145604.1,25221708.0,25235434.0
NW_022145604.1,25243962.0,25257917.0
NW_022145604.1,25321989.0,25330472.0
NW_022145604.1,25345628.0,25348375.0
NW_022145604.1,25366465.0,25380328.0
NW_022145604.1,25416591.0,25424251.0
NW_022145604.1,25432990.0,25445618.0
NW_022145604.1,25452204.0,25462566.0
NW_022145604.1,25464955.0,25473212.0
NW_022145604.1,25494329.0,25518948.0
NW_022145604.1,25596533.0,25599697.0
NW_022145604.1,25600425.0,25604134.0
NW_022145604.1,25705197.0,25733414.0
NW_022145604.1,25742609.0,25770783.0
NW_022145604.1,25779224.0,25796136.0
NW_022145604.1,25834273.0,25842737.0
NW_022145604.1,25875711.0,25887567.0
NW_022145604.1,25911945.0,25915895.0
NW_022145604.1,25924530.0,25939952.0
NW_022145604.1,25945659.0,25956841.0
NW_022145604.1,25959423.0,25967653.0
NW_022145604.1,25995910.0,25998870.0
NW_022145604.1,26057506.0,26083829.0
NW_022145604.1,26089709.0,26121557.0
NW_022145604.1,26125449.0,26129612.0
NW_022145604.1,26131006.0,26131865.0
NW_022145604.1,26133009.0,26137832.0
NW_022145604.1,26138063.0,26184169.0
NW_022145604.1,26233088.0,26241496.0
NW_022145604.1,26251193.0,26261571.0
NW_022145604.1,26280236.0,26287411.0
